internal_id,description,format,brand,units,category_id,source_id
79471,GALLETAS CARAMELIZADAS RELLENAS DE CHOCOLATE LOTUS BISCOFF BOLSA 150 G,150 G,LOTUS,1,D40-80-00,5
79473,PALITOS DE GALLETA RECUBIERTOS DE CHOCOLATE NEGRO GALLETECA CAJA 75 G,75 G,GALLETECA,1,D40-90-03,5
79474,GALLETAS DIGESTIVE FINAS CON CHOCOLATE NEGRO FONTANEDA CAJA 170 G,170 G,FONTANEDA,1,D40-80-00,5
79475,GALLETAS DIGESTIVE FINAS CON CHOCOLATE CON LECHE FONTANEDA CAJA 170 G,170 G,FONTANEDA,1,D40-80-00,5
79476,GALLETAS CUÉTARA SURTIDO CAJA 420 G,420 G,CUÉTARA,1,D40-80-00,5
79477,GALLETAS DE DESAYUNO MINI GO CUÉTARA TOSTARICA CAJA 240 G,240 G,CUÉTARA,1,D40-80-00,5
79478,MINI GALLETAS DE CACAO RELLENAS DE CREMA GALLETECA BOLSA 100 G,100 G,GALLETECA,1,D40-80-00,5
79479,GALLETAS INTEGRAL CON AVENA Y NARANJA GULLÓN CAJA 425 G,425 G,GULLÓN,1,D40-80-00,5
79480,GALLETAS RELLENAS DE CREMA DE CHOCOLATE GALLETECA CAJA 176 G,176 G,GALLETECA,1,D40-80-00,5
79482,GALLETAS DIBUS SHARKIES CON CACAO SIN GLUTEN GULLÓN CAJA 250 G,250 G,GULLÓN,1,D40-80-00,5
79483,GALLETAS CON PEPITAS DE CHOCOLATE Y RELLENO DE CHOCOLATE GALLETECA BOLSA 200 G,200 G,GALLETECA,1,D40-80-00,5
79487,GALLETAS CROCANT CHOCOLATE INTEGRAL COPOS DE AVENA GULLÓN VITALDAY CAJA 280 G,280 G,VITALDAY,1,D40-80-00,5
79488,GALLETAS CROCANT ORIGINAL CON COPOS DE AVENA GULLÓN VITALDAY CAJA 265 G,265 G,VITALDAY,1,D40-80-00,5
79489,GALLETAS SÁNDWICH CON AVENA Y FRUTOS ROJOS RELLENAS DE YOGURT GULLÓN VITALDAY CAJA 220 G,220 G,VITALDAY,1,D40-80-00,5
79490,GALLETAS SÁNDWICH CON AVENA Y CHIPS DE CHOCOLATE RELLENAS DE AVELLANAS GULLÓN VITALDAY CAJA 220 G,220 G,VITALDAY,1,D40-80-00,5
79492,MINI GALLETAS CHOCOLATEADAS CON VITAMINAS ARLUY CAJA 135 G,135 G,ARLUY,1,D40-80-00,5
79494,GALLETAS RELLENAS DE CHOCOLATE MAXI CHOC PRINCIPE PAQUETE 3 X 250 G,250 G,PRINCIPE,1,D40-80-00,5
79495,GALLETAS CUÉTARA MARÍA ORO CAJA 800 G,800 G,CUÉTARA,1,D40-80-00,5
79496,SURTIDO DE GALLETAS GALLETECA CAJA 500 G,500 G,GALLETECA,1,D40-80-00,5
79497,GALLETAS CON ARÁNDANOS Y PEPITAS DE CHOCOLATE BLANCO GALLETECA BOLSA 184 G,184 G,GALLETECA,1,D40-80-00,5
79498,GALLETAS RELLENAS DE CHOCOLATE MAXI CHOC PRINCIPE PAQUETE 250 G,250 G,PRINCIPE,1,D40-80-00,5
79499,GALLETAS RELLENAS DE ARROZ INFLADO CHOCOLATEADO CUÉTARA FLAKES CAJA 520 G,520 G,CUÉTARA,1,D40-80-00,5
79500,GALLETAS CON PEPITAS DE CHOCOLATE LU CAJA 300 G,300 G,PITAS,1,D40-80-00,5
79501,GALLETAS MARÍA SIN GLUTEN GULLÓN CAJA 400 G,400 G,GULLÓN,1,D40-80-00,5
79502,GALLETAS FIBRA CUÉTARA TOSTARICA CAJA 570 G,570 G,CUÉTARA,1,D40-80-00,5
79503,GALLETAS DIGESTIVE ORIGINAL FONTANEDA CAJA 700 G,700 G,FONTANEDA,1,D40-80-00,5
79504,GALLETAS DE BARQUILLO CUBIERTAS DE CHOCOLATE BLANCO CHOCO WAFER MILKA BOLSA 180 G,180 G,BLANCO,1,D40-80-00,5
79505,ROSCOS DE GALLETA CON CHOCOLATE NEGRO CHOCOAROS GALLETECA BOLSA 150 G,150 G,GALLETECA,1,D40-90-03,5
79506,GALLETAS SÁNDWICH CON CHOCOLATE SIN AZÚCARES GULLÓN CAJA 250 G,250 G,GULLÓN,1,D40-80-00,5
79507,GALLETAS RELLENAS DE CHOCOLATE Y CREMA CHOCO GUAY CUÉTARA TOSTARICA CAJA 168 G,168 G,CUÉTARA,1,D40-80-00,5
79508,GALLETAS CON CANELA CUÉTARA NAPOLITANAS CAJA 500 G,500 G,CUÉTARA,1,D40-80-00,5
79509,GALLETAS CON CHOCOLATE CON LECHE MILKA CAJA 150 G,150 G,MILKA,1,D40-80-00,5
79510,GALLETAS DIGESTIVE CON AVENA Y TRIGO GALLETECA CAJA 425 G,425 G,GALLETECA,1,D40-80-00,5
79512,GALLETAS CON PEPITAS DE CHOCOLATE CHIPS AHOY BOLSA 128 G,128 G, CHIPS AHOY,1,D40-80-00,5
79513,SURTIDO DE PASTAS ARTESANAS REGLERO CAJA 400 G,400 G,REGLERO,1,D10-50-09,5
79514,GALLETAS INTEGRALES MARIELU FONTANEDA CAJA 520 G,520 G,FONTANEDA,1,D40-80-00,5
79515,GALLETAS DORADA CON CEREALES GULLÓN CAJA 800 G,800 G,GULLÓN,1,D40-80-00,5
79516,GALLETAS MARÍA SIN AZÚCARES GULLÓN CAJA 400 G,400 G,GULLÓN,1,D40-80-00,5
79517,GALLETAS DORADAS AL HORNO 0% AZÚCARES AÑADIDOS MARBÚ CAJA 400 G,400 G,MARBÚ,1,D40-80-00,5
79518,GALLETAS DE BARQUILLO CUBIERTAS DE CHOCOLATE CHOCO WAFER MILKA BOLSA 180 G,180 G,MILKA,1,D40-80-00,5
79519,GALLETAS RELLENAS DE CREMA DE LIMÓN CUÉTARA PAQUETE 150 G,150 G,CUÉTARA,1,D40-80-00,5
79520,GALLETAS DE DESAYUNO CON CEREALES Y CHOCOLATE BELVITA CAJA 300 G,300 G,BELVITA,1,D40-80-00,5
79521,GALLETAS DIGESTIVE CON MUESLI GULLÓN CAJA 365 G,365 G,DIGESTIVE,1,D40-80-00,5
79522,GALLETAS RELLENAS DE CHOCOLATE BLANCO ESTRELLAS LU CAJA 225 G,225 G,BLANCO,1,D40-80-00,5
79523,GALLETAS RELLENAS DE CHOCOLATE ESTRELLAS LU CAJA 225 G,225 G,LU,1,D40-80-00,5
79529,CEREALES INTEGRALES CON CHOCOLATE NEGRO NESTLÉ FITNESS CAJA 375 G,375 G,FITNESS,1,D40-90-03,5
79530,CEREALES COPOS DE MAÍZ CORN FLAKES KELLOGGS CORN FLAKES CAJA 500 G,500 G,KELLOGGS,1,D40-50-00,5
79533,"CEREALES COPOS DE TRIGO, ARROZ Y CEBADA CON CHOCOLATE NEGRO GRAN DIA CAJA 300 G",300 G,DIA,1,D40-90-03,5
79537,CEREALES COPOS DE ARROZ Y TRIGO INTEGRAL CUBIERTOS DE CHOCOLATE GRAN DIA CAJA 300 G,300 G,DIA,1,D10-10-04,5
79538,CEREALES COPOS DE MAÍZ TOSTADOS KELLOGGS FROSTIES CAJA 400 G,400 G,KELLOGGS,1,D40-50-00,5
79543,CEREALES COPOS DE ARROZ Y TRIGO INTEGRAL CON FRUTOS ROJOS GRAN DIA CAJA 300 G,300 G,DIA,1,D10-10-04,5
79546,"CEREALES COPOS DE ARROZ, TRIGO INTEGRAL Y CEBADA GRAN DIA CAJA 500 G",500 G,DIA,1,D10-10-04,5
79547,CEREALES COPOS DE TRIGO INTEGRAL Y ARROZ CON VIRUTAS DE CHOCOLATE CON LECHE KELLOGGS SPECIAL K CAJA 335 G,335 G,SPECIAL K,1,D10-10-04,5
79548,BARRITAS DE CEREALES CON CHOCOLATE NEGRO KELLOGGS SPECIAL K CAJA 129 G,129 G,SPECIAL K,1,D40-90-03,5
79550,BARRITAS DE CEREALES CHOCOLATEADAS KELLOGGS CHOCO KRISPIES CAJA 120 G,120 G,KELLOGGS,1,D40-50-00,5
79558,BARRITAS DE CEREALES DE BIZCOCHITOS CON FRUTA Y FIBRA KELLOGGS ALL-BRAN CAJA 240 G,240 G,KELLOGGS,1,D40-50-00,5
79559,CEREALES COPOS DE TRIGO INTEGRAL Y ARROZ KELLOGGS SPECIAL K CAJA 700 G,700 G,SPECIAL K,1,D10-10-04,5
79561,CEREALES GRANOLA DE AVENA SABOR CAFÉ CON ALMENDRAS Y CHOCOLATE KELLOGGS EXTRA CAJA 350 G,350 G,KELLOGGS,1,D40-50-00,5
79563,"BARRITAS DE AVENA, CACAHUETES Y ALMENDRAS CON CHOCOLATE KELLOGGS EXTRA BOLSA 32 G",32 G,KELLOGGS,1,D40-50-00,5
79566,CEREALES RELLENOS CON LECHE KELLOGGS KRAVE CAJA 410 G,410 G,KELLOGGS,1,D40-50-00,5
79567,CEREALES GOLDEN CRUNCH KELLOGGS ALL-BRAN CAJA 390 G,390 G,KELLOGGS,1,D40-50-00,5
79568,CEREALES DE DESAYUNO NATURAL KELLOGGS ALL-BRAN CAJA 450 G,450 G,KELLOGGS,1,D40-50-00,5
79569,CEREALES GRANOLA DE AVENA CON CHOCOLATE NEGRO KELLOGGS SPECIAL K CAJA 320 G,320 G,SPECIAL K,1,D40-90-03,5
79576,CEREALES DE DESAYUNO SURTIDOS VARIETY KELLOGGS CAJA 220 G,220 G,KELLOGGS,1,D40-50-00,5
79579,"BARRITAS DE CEREALES CON COCO, CACAO, ANACARDOS Y CREMA DE ALMENDRA PROTEIN KELLOGGS SPECIAL K CAJA 112 G",112 G,SPECIAL K,1,D40-62-02,5
79581,CEREALES DE DESAYUNO KELLOGGS FROOT LOOPS CAJA 375 G,375 G,KELLOGGS,1,D40-50-00,5
79582,CEREALES COPOS DE TRIGO INTEGRAL Y ARROZ KELLOGGS SPECIAL K CAJA 335 G,335 G,SPECIAL K,1,D10-10-04,5
79583,CEREALES CRUJIENTES CON CHOCOLATE Y AVELLANAS KELLOGGS EXTRA CAJA 375 G,375 G,KELLOGGS,1,D40-50-00,5
79586,CEREALES CON CHOCOLATE KELLOGGS CHOCO KRISPIES CAJA 420 G,420 G,KELLOGGS,1,D40-50-00,5
79587,"COPOS DE TRIGO INTEGRAL, AVENA INTEGRAL Y ARROZ TOSTADOS NESTLÉ FITNESS CAJA 375 G",375 G,FITNESS,1,D10-10-04,5
79588,CEREALES CON CHOCOLATE KELLOGGS ALL-BRAN CAJA 375 G,375 G,KELLOGGS,1,D40-50-00,5
79589,CEREALES DE TRIGO INFLADO CON MIEL KELLOGGS SMACKS CAJA 400 G,400 G,KELLOGGS,1,D40-50-00,5
79591,CEREALES CON CHOCOLATE NEGRO KELLOGGS SPECIAL K CAJA 325 G,325 G,SPECIAL K,1,D40-90-03,5
79592,CEREALES CON CHOCOLATE Y NUECES KELLOGGS KRAVE CAJA 410 G,410 G,KELLOGGS,1,D40-50-00,5
79593,CEREALES ORIGINALES KELLOGGS ALL-BRAN CAJA 375 G,375 G,KELLOGGS,1,D40-50-00,5
79594,TORTITAS DE MAÍZ NATURMUNDO BOLSA 130 G,130 G,NATURMUNDO,1,N10-10-10,5
79595,TORTITAS DE ARROZ CON CHOCOLATE NEGRO NATURMUNDO BOLSA 130 G,130 G,NATURMUNDO,1,N10-20-01,5
79596,TORTITAS DE ARROZ SABOR YOGUR NATURMUNDO BOLSA 130 G,130 G,NATURMUNDO,1,N10-20-05,5
79597,TORTITAS DE ARROZ INTEGRAL NATURMUNDO BOLSA 130 G,130 G,NATURMUNDO,1,N10-10-02,5
79598,MINI TORTITAS DE MAÍZ Y ARROZ SABOR JAMÓN NATURMUNDO BOLSA 75 G,75 G,NATURMUNDO,1,N10-10-10,5
79599,TORTITAS DE MAÍZ CON CHOCOLATE NEGRO NATURMUNDO BOLSA 90 G,90 G,NATURMUNDO,1,N10-21-01,5
79600,MINI TORTITAS DE MAÍZ Y ARROZ SABOR QUESO NATURMUNDO BOLSA 75 G,75 G,NATURMUNDO,1,N10-10-10,5
79604,BARRITAS SUSTITUTIVAS CHOCOLATE NEGRO DIA VITAL CAJA 192 G,192 G,VITAL,1,D40-90-03,5
79609,"BARRITAS DE AVENA, CACAHUETES Y ALMENDRAS CON CHOCOLATE KELLOGGS CAJA 128 G",128 G,KELLOGGS,1,D40-50-00,5
79611,BARRITA PROTEÍNA SABOR CHOCOLATE BLANCO CON STRACCIATELLA JUST LOADING BOLSA 35 G,35 G,JUST LOADING,1,D40-90-01,5
79612,BARRITAS DE PROTEÍNAS SABOR CHOCOLATE BLANCO WEIDER CAJA 105 G,105 G,WEIDER,1,D40-90-01,5
79614,BARRITAS BAÑADAS CON CHOCOLATE BLANCO DIA VITAL CAJA 200 G,200 G,BLANCO,1,D40-90-01,5
79616,PASTORET YOGUR GRIEGO NATURAL ARTESANO DESNATADO 0% M.G. 0% AZÚCAR AÑADIDO CON LECHE DE VACAS DE PASTO ENVASE 900 G,G. 0,PASTORET,1,D74-00-00,10
79617,FELIX MENJAR EN GELATINA DE PEIX PER A GAT 4 X 0.085KG ,4 X 85 G,FÉLIX,1,MAS-20-20,4
79620,BONPREU MENJAR MOUSSE AMB TONYINA PER A GAT 0.085KG ,0.085KG,BONPREU,1,D32-10-01,4
79622,PASTORET YOGUR CON FRAMBRUESAS ARTESANO CREMOSO CON LECHE DE VACAS DE PASTO SIN GLUTEN ENVASE 125 G,125 G,PASTORET,1,D74-00-00,10
79623,PASTORET YOGUR CON MELOCOTÓN Y MARACUYÁ ARTESANO CREMOSO CON LECHE DE VACAS DE PASTO SIN GLUTEN ENVASE 125 G,125 G,PASTORET,1,D74-00-00,10
79624,PASTORET YOGUR NATURAL ARTESANO DESNATADO 0% M.G. CON LECHE DE VACAS DE PASTO ENVASE 500 G,500 G,PASTORET,1,D74-00-00,10
79626,TALLARINES CARREFOUR 500 G.,500 G.,CARREFOUR,1,D10-50-06,2
79632,"CALDO DE POLLO BAJO EN SAL GALLINA BLANCA, PACK 2X1 LITRO",2 X 1L,GALLINA BLANCA,2,D20-02-02,7
78385,ATÚN EN ACEITE DE GIRASOL MARI MARINERA LATA 650 G,650 G,SOL,1,D32-10-01,5
78626,AGUA CON GAS SAN PELLEGRINO BOTELLA 50 CL,50 CL,SAN PELLEGRINO,1,W90-20-00,5
79630,"AGUA DE COLONIA FRAGANCIA ORIGINAL NENUCO, BOTELLA 500 ML",50 CL,NENUCO,1,W90-10-00,8
79644,PASTA  MACARRÓN  PRODUCTO ECONÓMICO ALCAMPO PAQUETE 1 KG.,1 KG,PRODUCTO ECONÓMICO ALCAMPO,1,D10-50-04,6
79645,PASTA   ESPAGUETI  PRODUCTO ECONÓMICO ALCAMPO PAQUETE  1 KG.,1 KG,PRODUCTO ECONÓMICO ALCAMPO,1,D10-50-09,6
79646,PASTA   ESPAGUETI  Nº 3 GALLO PAQUETE DE 900 G.,3 G,GALLO,1,D10-50-03,6
79647,PASTA   ESPIRAL CON ESPINACAS Y TOMATE PRODUCTO ALCAMPO PAQUETE 500 G.,500 G.,PRODUCTO ALCAMPO,1,D10-50-09,6
79648,PASTA   MACARRÓN PRODUCTO ALCAMPO PAQUETE DE 500 G.,500 G.,PRODUCTO ALCAMPO,1,D10-50-04,6
79649,"PASTA  FARFALLE, CON VEGETALES PRODUCTO ALCAMPO PAQUETE  500 G.",500 G.,PRODUCTO ALCAMPO,1,D10-50-02,6
79650,PASTA   TALLARÍN  GALLO PAQUETE DE 900 G.,900 G.,GALLO,1,D10-50-09,6
79651,PASTA   PLUMA Nº 3 GALLO PAQUETE DE 450 G.,3 G,GALLO,1,D10-50-09,6
79652,PASTA TORTELLINI RELLENOS  QUESO KNORR 250 G.,250 G.,KNORR,1,D10-52-22,6
79653,PASTA   MACARRÓN RAYADO GALLO PAQUETE DE 900 G.,900 G.,GALLO,1,D10-50-04,6
7186,PASTA HÉLICES VEGETALES DE SÉMOLA DE TRIGO DURO DE CALIDAD SUPERIOR GALLO 900 G.,900 G,GALLO,1,D10-50-00,6
79654,PASTA PENNE RIGATE N.73 (MACARRONES) BARILLA 1 KG.,1 KG,BARILLA,1,D10-50-05,6
79655,PASTA NIDO  AL HUEVO GALLO PAQUETE DE 450 G.,450 G.,GALLO,1,D10-50-09,6
79656,PASTA SPAGUETTI N.5 (ESPAGUETI) BARILLA 1 KG.,1 KG,BARILLA,1,D10-50-03,6
6869,"PASTA HÉLICES SIN GLUTEN CON TOMATE Y ESPINACAS GALLO, 450 G.",450 G,GALLO,1,D10-50-00,6
79657,PASTA ESPAGUETI Nº 3  GALLO PAQUETE DE 250 G.,3  G,GALLO,1,D10-50-03,6
79658,PASTA TORTELLINI RELLENOS  CARNE GALLO 500 GR.,500 G,GALLO,1,D10-52-22,6
79659,PASTA PAJARITA  CON ESPINACAS Y TOMATE GALLO PAQUETE  450 G.,450 G.,GALLO,1,D10-50-09,6
7188,PASTA HÉLICES EXTRAFINA CON ESPINACAS Y TOMATE GALLO PASTA FINA PAQUETE 450 G.,450 G,GALLO PASTA FINA,1,D10-50-00,6
79660,PASTA INTEGRAL PENNE RIGATE (MACARRONES) BARILLA 500 G.,500 G.,BARILLA,1,D10-50-05,6
79661,PASTA TORTELLINI  RELLENOS  QUESO GALLO PAQUETE  500 G.,500 G.,GALLO,1,D10-52-22,6
79662,PASTA FIDEO CABELLÍN  PRODUCTO ALCAMPO PAQUETE DE 500 G.,500 G.,PRODUCTO ALCAMPO,1,D10-50-09,6
79663,PASTA CAPELLINI N.1 (ESPAGUETI) BARILLA 500 G.,500 G.,BARILLA,1,D10-50-09,6
79664,PASTA ESPAGUETI Nº 2  AL HUEVO GALLO PAQUETE DE 450 G.,450 G.,GALLO,1,D10-50-09,6
7559,PASTA ESPAGUETI EXTRAFINO GALLO PASTA FINA PAQUETE DE 400 GRS,400 G,GALLO PASTA FINA,1,D10-50-00,6
79665,PASTA LASAÑA  PLACAS PRECOCIDAS GALLO PAQUETE 18 UDS X 200 G.,200 G.,GALLO,1,D10-50-09,6
79666,PASTA RAVIOLI 3 RELLENOS  CARNE KNORR 250 G.,250 G.,KNORR,1,D10-50-09,6
11694,PASTA PLUMA  CON ESPINACAS Y TOMATE GALLO PAQUETE 450 G.,450 G,GALLO,1,D10-50-00,6
79667,PASTA   FIDEO  Nº 0 GALLO PAQUETE DE 450 G.,450 G,GALLO,1,D10-50-09,6
79668,PASTA   FIDEO Nº 0 GALLO PAQUETE DE 900 G.,900 G,GALLO,1,D10-50-09,6
7180,PASTA TAGLIATELLE AL HUEVO BARILLA 450 G.,450 G,BARILLA,1,D10-50-00,6
6830,"PASTA ESPAGUETIS Nº 7, BARILLA 500 G.",500 G,BARILLA,1,D10-50-00,6
6831,PASTA ESPAGUETI Nº 5 INTEGRAL BARILLA 500 G.,500 G,BARILLA,1,D10-50-00,6
6839,PASTA MACARRONES SIN GLUTEN PLUMAS GALLO NATURE 400 G.,400 G,GALLO NATURE,1,D10-50-00,6
79669,PASTA HÉLICE GALLO PAQUETE DE 450 G.,450 G.,GALLO,1,D10-50-09,6
79670,PASTA MARGARITA  CON ESPINACAS Y TOMATE GALLO PAQUETE 450 G.,450 G.,GALLO,1,D10-50-09,6
6856,PASTA SIN GLUTEN SPAGUETTI (ESPAGUETTI) BARILLA 400 G.,400 G,BARILLA  SPAGUETTI Nº5,1,D10-50-00,6
79671,PASTA MACARRÓN RAYADO  GALLO PAQUETE DE 450 G.,450 G.,GALLO,1,D10-50-04,6
6855,PASTA PENNE RIGATE (MACARRONES) SIN GLUTEN BARILLA 400 G.,400 G,BARILLA PENNE RIGATE,1,D10-50-00,6
79672,PASTA ESPAGUETI TRADICIONAL AL NERO DI SEPPIA ROMERO 500 G.,500 G.,ROMERO,1,D10-50-09,6
7182,PASTA GOURMET LA COLLEZIONE MEZZE PENNE TRICOLORES N.170 (MACARRONES MULTIVEGETALES) BARILLA 500 G.,500 G,BARILLA TRICOLOR VEGETAL Nº170,1,D10-50-00,6
7183,"ENSALADA, CONCHITAS CON TOMATE Y ESPINACAS GALLO 500 G",500 G,GALLO,1,D10-50-00,6
79673,PASTA ESPIRALES CON ESPINACAS Y TOMATE ROMERO PAQUETE DE 500 GR.,500 G,ROMERO,1,D10-50-07,6
6848,PASTA HÉLICE DE GARBANZO GALLO NATURE 250 G.,250 G,GALLO NATURE,1,D10-50-00,6
79674,ACEITE DE LINO DE CULTIVO ECOLÓGICO ECOCESTA 500  ML.,50 CL,ECOCESTA,1,D30-90-00,6
79675,ACEITE DE OLIVA VIRGEN EXTRA CARBONELL GRAN SELECCIÓN  500 ML.,50 CL,CARBONELL,1,D30-10-10,6
79676,ACEITE DE GIRASOL Y SOJA CON OMEGA 3 LA ESPAÑOLA  SOY PLUS  BOTELLA DE 1 L.,1 L, LA ESPAÑOLA,1,D30-20-02,6
79677,ACEITE DE OLIVA VIRGEN  COCINA MEDITERRÁNEA COOSUR BOTELLA DE 1 L.,1 L,COOSUR,1,D30-10-01,6
79679,ACEITE DE SOJA CON NUECES LA ESPAÑOLA SOY PLUS  BOTELLA DE 750 ML.,75 CL, LA ESPAÑOLA,1,D30-60-01,6
79681,ACEITE DE SEMILLAS COOSOL 1 L.,1 L,COOSOL,1,D30-60-01,6
7184,"PASTA HÉLICES MULTIVEGETALES (CÚRCUMA, ESPIRULINA, REMOLACHA) GALLO NATURE 400 G.",400 G,GALLO NATURE,1,D10-50-00,6
7187,"PASTA PLUMAS RAYADAS, COMPUESTA INTEGRAL DE CALIDAD SUPERIOR GALLO NATURE PAQUETE DE 450 G.",450 G,GALLO NATURE,1,D10-50-00,6
7171,PASTA INTEGRAL FUSILI (HELICES) BARILLA 500 G.,500 G,BARILLA,1,D10-50-00,6
79682,PASTA   ESTRELLAS GALLO PAQUETE DE 450 G.,450 G.,GALLO,1,D10-50-09,6
79683,PASTA DE LETRAS  GALLO PAQUETE DE 400 G.,400 G.,GALLO,1,D10-50-09,6
79684,PASTA ESPAGUETI ROMERO PAQUETE DE 500 GR.,500 G,ROMERO,1,D10-50-09,6
3197,PASTA LASAÑA PLACAS GALLO PAQUETE 250 GR 20 UNIDADES.,250 G,GALLO,1,D10-50-00,6
79685,"PASTA CANELONES , PASTA ALIMENTICIA LAMINADA PRECOCIDA Y DESECADA EL PAVO PAQUETE 12 UDS  80 G.",80 G.,EL PAVO,1,D10-50-09,6
6865,RAVIOLIS CARNE GALLO 500 G.,500 G,GALLO,1,D10-50-00,6
3186,PLACAS PARA HACER LASAÑA ITALIANA BARILLA 250 G.,250 G,BARILLA LASAGNE Nº 189,1,D10-50-00,6
79686,PASTA ESPAGUETI CON TOMATE Y ESPINACAS DE COCCIÓN RÁPIDA GALLO PASTA FINA 400 G.,400 G.,GALLO,1,D10-50-09,6
3198,PASTA CANELONES GALLO 160 GR 20 UDS,160 G,GALLO,1,D10-50-00,6
7185,"PASTA PLUMAS MULTIVEGETALES (KALE, ESPIRULINA Y ZANAHORIA) GALLO NATURE 400 G.",400 G,GALLO NATURE,1,D10-50-00,6
7191,PASTA FETTUCCINE CON ESPINACAS GALLO PAQUETE 450 G.,450 G,GALLO,1,D10-50-00,6
79687,PASTA TIBURÓN Nº 0  GALLO PAQUETE DE 450 G.,0  G,GALLO,1,D10-50-09,6
79688,PASTA TAGLIATA  AL HUEVO GALLO PAQUETE DE 450 G.,450 G.,GALLO,1,D10-50-09,6
6845,PASTA LEGUMBRE SPAGUETTI (ESPAGUETI) DE LENTEJA ROJA BARILLA 250 G.,250 G,BARILLA SPAGUETTI LENTEJA ROJA,1,D10-50-00,6
6849,PASTA MACARRONES DE GUISANTES GALLO NATURE 250 G.,250 G,GALLO NATURE,1,D10-50-00,6
7380,PASTA FIDEOS DE ARROZ INTEGRAL SIN GLUTEN TIGER KHAN 180 G.,180 G,TIGER KHAN,1,D10-10-04,6
79689,PASTA TIBURÓN Nº 0  GALLO PAQUETE DE 900 G.,0  G,GALLO,1,D10-50-09,6
7194,"PASTA HÉLICE INTEGRALES, RICA EN FIBRA GALLO NATURE PAQUETE DE 450 G.",450 G,GALLO NATURE,1,D10-50-00,6
79690,PASTA FIDEOS Nº 5  GALLO PAQUETE DE 450 G.,5  G,GALLO,1,D10-50-09,6
79691,ESPIRALES DE LENTEJAS PRODUCTO ALCAMPO 250 G.,250 G.,PRODUCTO ALCAMPO,1,D10-40-11,6
79692,PASTA NIDO  AL HUEVO PRODUCTO ALCAMPO PAQUETE DE 500 G.,500 G.,PRODUCTO ALCAMPO,1,D10-50-09,6
3192,PASTA GOURMET LA COLLEZIONE CANNELLONI N.88 (CANELONES) BARILLA 250 G.,250 G,BARILLA CANNELLONI Nº88,1,D10-50-00,6
79693,PASTA PISTÓN MEDIANO  GALLO PAQUETE DE 450 G.,450 G.,GALLO,1,D10-50-09,6
79694,PASTA PENNOTTI RIGATI GALLO SELECCIÓN 1946 450 G.,450 G.,GALLO,1,D10-50-09,6
79695,PASTA FIDEOS CABELLINES ECOLÓGICOS  ECOLECERA 500 G.,500 G.,ECOLECERA,1,D10-50-09,6
7189,PASTA TULIPÁN CON ESPINACAS Y TOMATE GALLO PAQUETE 450 G.,450 G,GALLO,1,D10-50-00,6
79696,PASTA LASAÑA CON ESPINACAS EL PAVO PAQUETE DE 18 UDS  200 G.,200 G.,EL PAVO,1,D10-50-09,6
6867,PASTA TORTELLONI RELLENOS CON CARNE GALLO 200 G.,200 G,GALLO,1,D10-50-00,6
7179,FIDEOA CON TRIGO INTEGRAL GALLO 400 G.,400 G,GALLO,1,D10-50-00,6
7552,ESPAGUETI ALBRONZO BARILLA 400 G.,400 G,BARILLA SPAGHETTONI ALBRONZO,1,D10-50-00,6
6838,PASTA LEGUMBRE CASARECCE DE GARBANZOS BARILLA SIN GLUTEN 250 G.,250 G,BARILLA,1,D10-50-00,6
79697,PASTA FIDEUÁ  AL HUEVO ALCAMPO GOURMET 250 G.,250 G.,ALCAMPO GOURMET,1,D10-50-09,6
6847,FIDEOS DE GARBANZO GALLO NATURE 250 G.,250 G,GALLO NATURE,1,D10-50-00,6
7384,PASTA ESPAGUETIS ECOLÓGICOS GALLO BIO 450 G.,450 G,GALLO,1,D10-50-00,6
79698,PASTA FIDEOS CABELLÍN  ROMERO PAQUETE DE 500 GRAMOS.,500 G,ROMERO,1,D10-50-09,6
79699,"PASTA TRECCE GALLO SELECCIÓN 1946, 450 G.",450 G.,GALLO,1,D10-50-09,6
79700,ESPAGUETI DE GARBANZOS PRODUCTO ALCAMPO 250 G.,250 G.,PRODUCTO ALCAMPO,1,D10-40-12,6
79701,PASTA FIDEOS PERLA  GALLO PAQUETE DE 450 G.,450 G.,GALLO,1,D10-50-09,6
7371,PASTA FARFALLE AL HUEVO ALCAMPO GOURMET 250 G.,250 G,ALCAMPO,1,D10-50-02,6
79702,PASTA TRICOLOR LUMACONI  CON ESPINACAS Y TOMATE PRODUCTO ALCAMPO 500 G.,500 G.,PRODUCTO ALCAMPO,1,D10-50-09,6
3184,PASTA CANELONES PRECOCIDOS GALLO 80 GR.,80 G,GALLO,1,D10-50-00,6
7428,"PASTA SPAGHETTO SCALANATO GALLO SELECCIÓN 1946, 450 G.",450 G,GALLO SELECCIÓN 1946,1,D10-50-00,6
79703,PASTA CARACOLAS CON ESPINACAS Y TOMATE GALLO PAQUETE  500 GR.,500 G,GALLO,1,D10-50-09,6
79704,PASTA DE SÉMOLA DE GRANO DURO PENNE RIGATE BORGES 500 G.,500 G.,BORGES,1,D10-50-05,6
79705,PASTA DE SÉMOLA DE GRANO DURO FUSILLI BORGES 500 G.,500 G.,BORGES,1,D10-50-09,6
79706,PASTA DE SÉMOLA DE GRANO DURO SPAGHETTI BORGES 500 G.,500 G.,BORGES,1,D10-50-03,6
79707,REFRESCO LIGERO (GASEOSA) SABOR HIERBABUENA LA CASERA 33 CL.,33 CL.,LA CASERA,1,B60-50-01,6
